t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
234,40339,36304,4035,35442,31478,0.88816,5,14,25,48,0,0,0,0,127.97,0.03,2,116,127.97
235,40171,36153,4018,35240,29713,0.84316,5,13,24,40,0,0,0,0,127.97,0.00,0,116,127.97
236,40231,36208,4023,35141,30864,0.87829,5,14,25,43,0,0,0,0,127.97,0.00,0,116,127.97
237,40288,36259,4029,37447,30016,0.80156,4,13,22,2624,1,0,1,0,127.97,0.00,0,117,127.97
238,40090,36081,4009,110492,44971,0.40701,4,14,25,3520,1,8,0,0,127.98,0.19,3,119,127.98
239,40199,36181,4018,60716,30011,0.49428,4,13,23,3136,0,3,0,0,127.98,0.35,3,116,127.98
240,40159,36142,4017,35720,31910,0.89334,4,12,22,38,0,0,0,0,127.98,0.25,3,116,127.98
241,40194,36175,4019,35581,33299,0.93586,4,13,23,36,0,0,0,0,127.97,0.30,3,116,127.97
242,40151,36135,4016,35324,32439,0.91833,4,11,20,36,0,0,0,0,127.97,0.16,2,116,127.97
243,40026,36023,4003,34939,30603,0.87590,4,12,21,36,0,0,0,0,127.97,0.00,1,116,127.97
244,40212,36192,4020,34840,31668,0.90896,4,11,20,35,0,0,0,0,127.97,0.00,0,116,127.97
